source_id,target_id,publication_year,weight
I7597260,I95457486,2005,1.0
I7597260,I134113660,2005,1.0
I7597260,I62916508,2005,1.0
I103531236,I98251732,2005,1.0
I103531236,I161318765,2005,3.0
I103531236,I136199984,2005,1.0
I103531236,I2801851002,2005,3.0
I103531236,I204250578,2005,3.0
I103531236,I63966007,2005,1.0
I103531236,I1309849503,2005,1.0
I103531236,I1331384533,2005,1.0
I103531236,I186143895,2005,2.0
I103531236,I111979921,2005,1.0
I103531236,I4210140791,2005,1.0
I103531236,I111236770,2005,1.0
I103531236,I27837315,2005,1.0
I103531236,I146416000,2005,1.0
I103531236,I126307644,2005,1.0
I55952717,I4210092306,2005,2.0
I71999127,I4210092306,2005,2.0
I55952717,I4210108754,2005,1.0
I71999127,I4210108754,2005,1.0
I55952717,I111979921,2005,7.0
I55952717,I4210100400,2005,1.0
I71999127,I111979921,2005,4.0
I71999127,I4210100400,2005,1.0
I55952717,I1308548392,2005,8.0
I55952717,I205783295,2005,6.0
I55952717,I27837315,2005,10.0
I71999127,I1308548392,2005,8.0
I71999127,I205783295,2005,5.0
I71999127,I27837315,2005,7.0
I71999127,I55952717,2005,3.0
I55952717,I926574661,2005,2.0
I71999127,I926574661,2005,1.0
I55952717,I173304897,2005,2.0
I71999127,I173304897,2005,1.0
I55952717,I71999127,2005,2.0
I55952717,I2800117799,2005,1.0
I71999127,I2800117799,2005,1.0
I55952717,I107639228,2005,4.0
I71999127,I107639228,2005,5.0
I55952717,I20121455,2005,1.0
I71999127,I20121455,2005,1.0
I55952717,I97018004,2005,1.0
I71999127,I97018004,2005,1.0
I55952717,I4210163092,2005,2.0
I55952717,I4210166865,2005,2.0
I71999127,I4210163092,2005,1.0
I71999127,I4210166865,2005,1.0
I55952717,I53964585,2005,4.0
I71999127,I53964585,2005,3.0
I55952717,I169521973,2005,2.0
I71999127,I169521973,2005,1.0
I55952717,I4210146419,2005,1.0
I71999127,I4210146419,2005,1.0
I55952717,I149899117,2005,1.0
I71999127,I149899117,2005,1.0
I55952717,I241749,2005,2.0
I71999127,I241749,2005,1.0
I55952717,I114457229,2005,3.0
I71999127,I114457229,2005,2.0
I55952717,I90267481,2005,2.0
I71999127,I90267481,2005,1.0
I55952717,I161548249,2005,1.0
I71999127,I161548249,2005,1.0
I55952717,I150468666,2005,5.0
I71999127,I150468666,2005,2.0
I55952717,I7597260,2005,1.0
I71999127,I7597260,2005,1.0
I55952717,I16944753,2005,1.0
I71999127,I16944753,2005,1.0
I55952717,I189712700,2005,1.0
I71999127,I189712700,2005,1.0
I27837315,I186143895,2005,2.0
I27837315,I1325290502,2005,1.0
I27837315,I91712215,2005,1.0
I27837315,I139264467,2005,1.0
I27837315,I55952717,2005,2.0
I27837315,I4210115188,2005,1.0
I27837315,I204250578,2005,2.0
I27837315,I189712700,2005,1.0
I74973139,I1283103587,2005,11.0
I74973139,I173498003,2005,3.0
I74973139,I121374431,2005,1.0
I74973139,I124357947,2005,2.0
I74973139,I183935753,2005,2.0
I74973139,I136199984,2005,1.0
I74973139,I162608824,2005,2.0
I74973139,I107639228,2005,16.0
I74973139,I36258959,2005,3.0
I74973139,I205783295,2005,26.0
I74973139,I241749,2005,3.0
I74973139,I1308548392,2005,13.0
I74973139,I2802152550,2005,2.0
I74973139,I78577930,2005,9.0
I74973139,I1341412227,2005,7.0
I74973139,I1321305853,2005,1.0
I74973139,I6902469,2005,1.0
I74973139,I95457486,2005,12.0
I74973139,I126307644,2005,1.0
I74973139,I4210155590,2005,2.0
I74973139,I27837315,2005,8.0
I74973139,I4210085935,2005,3.0
I74973139,I161318765,2005,4.0
I107639228,I47508984,2005,1.0
I107639228,I35046152,2005,1.0
I107639228,I4210088296,2005,1.0
I107639228,I79889768,2005,1.0
I107639228,I111088046,2005,12.0
I107639228,I4210099710,2005,4.0
I107639228,I4210161853,2005,4.0
I107639228,I1343871089,2005,5.0
I107639228,I4210131040,2005,2.0
I107639228,I200870766,2005,2.0
I107639228,I32021983,2005,2.0
I107639228,I2801851002,2005,2.0
I107639228,I2800875726,2005,1.0
I107639228,I136199984,2005,1.0
I107639228,I205783295,2005,9.0
I107639228,I3130687028,2005,1.0
I107639228,I4399598358,2005,1.0
I107639228,I4210104735,2005,1.0
I107639228,I91712215,2005,2.0
I107639228,I4210151851,2005,1.0
I107639228,I138549579,2005,3.0
I107639228,I45129253,2005,1.0
I107639228,I63966007,2005,2.0
I107639228,I191240316,2005,1.0
I107639228,I114457229,2005,2.0
I107639228,I53964585,2005,4.0
I107639228,I162714631,2005,1.0
I107639228,I71999127,2005,1.0
I107639228,I95457486,2005,2.0
I107639228,I148283060,2005,1.0
I107639228,I135310074,2005,2.0
I107639228,I103163165,2005,1.0
I204730241,I157725225,2005,2.0
I1294671590,I157725225,2005,2.0
I4210094115,I157725225,2005,1.0
I204730241,I4210092306,2005,1.0
I1294671590,I4210092306,2005,1.0
I4210094115,I4210092306,2005,1.0
I204730241,I53964585,2005,1.0
I1294671590,I53964585,2005,1.0
I4210094115,I53964585,2005,1.0
I204730241,I16944753,2005,2.0
I1294671590,I16944753,2005,2.0
I4210094115,I16944753,2005,2.0
I204730241,I204778367,2005,1.0
I1294671590,I204778367,2005,1.0
I4210094115,I204778367,2005,1.0
I204730241,I102197404,2005,5.0
I1294671590,I102197404,2005,5.0
I4210094115,I102197404,2005,2.0
I204730241,I1308548392,2005,25.0
I204730241,I205783295,2005,23.0
I204730241,I27837315,2005,18.0
I1294671590,I1308548392,2005,26.0
I1294671590,I205783295,2005,25.0
I1294671590,I27837315,2005,17.0
I4210094115,I1308548392,2005,14.0
I4210094115,I205783295,2005,12.0
I4210094115,I27837315,2005,10.0
I204730241,I39804081,2005,2.0
I1294671590,I39804081,2005,2.0
I4210094115,I39804081,2005,2.0
I204730241,I55952717,2005,2.0
I1294671590,I55952717,2005,2.0
I4210094115,I55952717,2005,2.0
I204730241,I926574661,2005,1.0
I1294671590,I926574661,2005,1.0
I4210094115,I926574661,2005,1.0
I204730241,I87216513,2005,3.0
I1294671590,I87216513,2005,3.0
I4210094115,I87216513,2005,1.0
I204730241,I173304897,2005,1.0
I1294671590,I173304897,2005,1.0
I4210094115,I173304897,2005,1.0
I204730241,I165799507,2005,1.0
I1294671590,I165799507,2005,1.0
I4210094115,I165799507,2005,1.0
I204730241,I2800117799,2005,2.0
I1294671590,I2800117799,2005,2.0
I4210094115,I2800117799,2005,2.0
I204730241,I111979921,2005,4.0
I1294671590,I111979921,2005,4.0
I4210094115,I111979921,2005,2.0
I204730241,I107639228,2005,39.0
I1294671590,I107639228,2005,40.0
I4210094115,I107639228,2005,15.0
I204730241,I20121455,2005,1.0
I1294671590,I20121455,2005,1.0
I4210094115,I20121455,2005,1.0
I204730241,I4210139485,2005,1.0
I204730241,I63966007,2005,1.0
I1294671590,I4210139485,2005,1.0
I1294671590,I63966007,2005,1.0
I4210094115,I4210139485,2005,1.0
I4210094115,I63966007,2005,1.0
I204730241,I97018004,2005,2.0
I1294671590,I97018004,2005,2.0
I4210094115,I97018004,2005,2.0
I204730241,I4210163092,2005,1.0
I204730241,I4210166865,2005,1.0
I1294671590,I4210163092,2005,1.0
I1294671590,I4210166865,2005,1.0
I4210094115,I4210163092,2005,1.0
I4210094115,I4210166865,2005,1.0
I204730241,I169521973,2005,6.0
I1294671590,I169521973,2005,6.0
I4210094115,I169521973,2005,4.0
I204730241,I32971472,2005,2.0
I1294671590,I32971472,2005,3.0
I4210094115,I32971472,2005,2.0
I204730241,I186354981,2005,1.0
I1294671590,I186354981,2005,1.0
I4210094115,I186354981,2005,1.0
I204730241,I71999127,2005,6.0
I1294671590,I71999127,2005,6.0
I4210094115,I71999127,2005,3.0
I204730241,I7597260,2005,1.0
I1294671590,I7597260,2005,1.0
I4210094115,I7597260,2005,1.0
I204730241,I4210119061,2005,1.0
I1294671590,I4210119061,2005,1.0
I4210094115,I4210119061,2005,1.0
I204730241,I4210100283,2005,3.0
I1294671590,I4210100283,2005,3.0
I4210094115,I4210100283,2005,3.0
I39555362,I202697423,2005,1.0
I39555362,I157725225,2005,1.0
I39555362,I126307644,2005,1.0
I39555362,I130769515,2005,1.0
I39555362,I1343871089,2005,1.0
I39555362,I4210131040,2005,1.0
I39555362,I150468666,2005,4.0
I39555362,I169521973,2005,1.0
I39555362,I1308548392,2005,5.0
I39555362,I193662353,2005,1.0
I39555362,I241749,2005,9.0
I39555362,I79817857,2005,1.0
I39555362,I4210129839,2005,1.0
I39555362,I40120149,2005,4.0
I39555362,I1336263701,2005,2.0
I39555362,I27837315,2005,3.0
I39555362,I2800780207,2005,1.0
I39555362,I161593684,2005,4.0
I39555362,I15057530,2005,1.0
I39555362,I154526488,2005,1.0
I39555362,I124357947,2005,1.0
I39555362,I4210089966,2005,1.0
I39555362,I4210104433,2005,2.0
I39555362,I107639228,2005,5.0
I39555362,I98251732,2005,1.0
I39555362,I138006243,2005,1.0
I39555362,I4210093117,2005,1.0
I39555362,I47508984,2005,2.0
I39555362,I4210115188,2005,3.0
I39555362,I888729015,2005,1.0
I39555362,I8087733,2005,2.0
I39555362,I118347636,2005,2.0
I39555362,I1288214837,2005,1.0
I39555362,I9617848,2005,1.0
I39555362,I201448701,2005,1.0
I39555362,I2883434090,2005,1.0
I39555362,I2802473995,2005,1.0
I39555362,I1279596006,2005,1.0
I39555362,I43777268,2005,1.0
I39555362,I135598925,2005,1.0
I39555362,I1299303238,2005,1.0
I39555362,I53964585,2005,1.0
I39555362,I167360494,2005,1.0
I39555362,I46247651,2005,1.0
I39555362,I121800195,2005,1.0
I39555362,I86519309,2005,1.0
I39555362,I1288894424,2005,1.0
I39555362,I142263535,2005,1.0
I39555362,I1294586568,2005,1.0
I39555362,I2800501823,2005,1.0
I39555362,I2800550174,2005,1.0
I39555362,I889458895,2005,1.0
I39555362,I74973139,2005,1.0
I39555362,I169381384,2005,1.0
I39555362,I200870766,2005,1.0
I39555362,I5023651,2005,1.0
I39555362,I165779595,2005,1.0
I39555362,I205783295,2005,1.0
I39555362,I4210154689,2005,1.0
I39555362,I180670191,2005,1.0
I39555362,I13955877,2005,1.0
I39555362,I78577930,2005,1.0
I39555362,I4210127762,2005,1.0
I39555362,I4210119109,2005,1.0
I39555362,I95457486,2005,1.0
I39555362,I36234482,2005,1.0
I111979921,I94658018,2005,2.0
I2801997478,I94658018,2005,1.0
I111979921,I4210145900,2005,1.0
I2801997478,I4210145900,2005,1.0
I2801997478,I111979921,2005,5.0
I111979921,I1308548392,2005,12.0
I111979921,I205783295,2005,10.0
I2801997478,I1308548392,2005,4.0
I2801997478,I205783295,2005,4.0
I111979921,I90267481,2005,2.0
I2801997478,I90267481,2005,1.0
I111979921,I4210100400,2005,1.0
I2801997478,I4210100400,2005,1.0
I111979921,I186143895,2005,1.0
I2801997478,I186143895,2005,1.0
I111979921,I4210118579,2005,1.0
I111979921,I4210122684,2005,1.0
I2801997478,I4210118579,2005,1.0
I2801997478,I4210122684,2005,1.0
I111979921,I54009628,2005,1.0
I2801997478,I54009628,2005,1.0
I111979921,I2800780207,2005,2.0
I111979921,I161593684,2005,3.0
I2801997478,I2800780207,2005,1.0
I2801997478,I161593684,2005,2.0
I111979921,I107639228,2005,13.0
I2801997478,I107639228,2005,3.0
I111979921,I204730241,2005,1.0
I111979921,I39804081,2005,1.0
I2801997478,I204730241,2005,1.0
I2801997478,I39804081,2005,1.0
I111979921,I4210114115,2005,2.0
I2801997478,I4210114115,2005,1.0
I111979921,I172675005,2005,1.0
I111979921,I4210109929,2005,1.0
I2801997478,I172675005,2005,1.0
I2801997478,I4210109929,2005,1.0
I111979921,I9617848,2005,2.0
I2801997478,I9617848,2005,1.0
I111979921,I123044942,2005,3.0
I111979921,I111088046,2005,9.0
I2801997478,I123044942,2005,1.0
I2801997478,I111088046,2005,2.0
I111979921,I139264467,2005,1.0
I2801997478,I139264467,2005,1.0
I111979921,I56007636,2005,1.0
I2801997478,I56007636,2005,1.0
I111979921,I165932596,2005,2.0
I2801997478,I165932596,2005,1.0
I111979921,I27837315,2005,11.0
I2801997478,I27837315,2005,3.0
I111979921,I55952717,2005,3.0
I2801997478,I55952717,2005,1.0
I111979921,I4210120482,2005,2.0
I111979921,I182534213,2005,3.0
I2801997478,I4210120482,2005,1.0
I2801997478,I182534213,2005,1.0
I111979921,I138549579,2005,2.0
I2801997478,I138549579,2005,1.0
I111979921,I63966007,2005,3.0
I2801997478,I63966007,2005,1.0
I55952717,I200870766,2005,1.0
I55952717,I4210114115,2005,2.0
I55952717,I4210120482,2005,1.0
I55952717,I182534213,2005,1.0
I55952717,I1343871089,2005,1.0
I55952717,I52064589,2005,1.0
I125687163,I111979921,2005,1.0
I125687163,I72090969,2005,1.0
I125687163,I4210148049,2005,1.0
I125687163,I9617848,2005,1.0
I125687163,I74973139,2005,2.0
I125687163,I107639228,2005,4.0
I125687163,I20121455,2005,1.0
I125687163,I4210086947,2005,1.0
I125687163,I4210152921,2005,1.0
I125687163,I4210163099,2005,1.0
I125687163,I4210147155,2005,1.0
I125687163,I185443292,2005,1.0
I125687163,I32971472,2005,1.0
I125687163,I4210164918,2005,1.0
I125687163,I205783295,2005,1.0
I125687163,I27837315,2005,1.0
I125687163,I1308548392,2005,1.0
I125687163,I4210163335,2005,1.0
I125687163,I53241121,2005,1.0
I125687163,I111088046,2005,1.0
I125687163,I189075073,2005,1.0
I125687163,I106118109,2005,1.0
I125687163,I200763008,2005,1.0
I125687163,I184942183,2005,1.0
I204250578,I97018004,2005,11.0
I4210104429,I97018004,2005,7.0
I204250578,I16391192,2005,1.0
I4210104429,I16391192,2005,1.0
I204250578,I205783295,2005,11.0
I4210104429,I205783295,2005,5.0
I204250578,I63966007,2005,6.0
I4210104429,I63966007,2005,3.0
I204250578,I173498003,2005,1.0
I4210104429,I173498003,2005,1.0
I204250578,I74973139,2005,8.0
I4210104429,I74973139,2005,3.0
I4210104429,I204250578,2005,1.0
I204250578,I2613432,2005,1.0
I4210104429,I2613432,2005,1.0
I204250578,I107639228,2005,6.0
I4210104429,I107639228,2005,6.0
I204250578,I4210151618,2005,1.0
I204250578,I45129253,2005,1.0
I4210104429,I4210151618,2005,1.0
I4210104429,I45129253,2005,1.0
I204250578,I71052956,2005,1.0
I4210104429,I71052956,2005,1.0
I204250578,I52099693,2005,3.0
I4210104429,I52099693,2005,3.0
I204250578,I196817621,2005,1.0
I4210104429,I196817621,2005,1.0
I204250578,I79510175,2005,1.0
I4210104429,I79510175,2005,1.0
I204250578,I197251160,2005,1.0
I4210104429,I197251160,2005,1.0
I204250578,I175594653,2005,2.0
I4210104429,I175594653,2005,2.0
I204250578,I195460627,2005,1.0
I4210104429,I195460627,2005,1.0
I204250578,I2801851002,2005,2.0
I4210104429,I2801851002,2005,1.0
I204250578,I1341030882,2005,1.0
I4210104429,I1341030882,2005,1.0
I204250578,I20089843,2005,2.0
I4210104429,I20089843,2005,1.0
I204250578,I111088046,2005,1.0
I4210104429,I111088046,2005,1.0
I204250578,I27804330,2005,1.0
I4210104429,I27804330,2005,1.0
I204250578,I1308548392,2005,3.0
I4210104429,I1308548392,2005,1.0
I204250578,I40036882,2005,1.0
I4210104429,I40036882,2005,1.0
I204250578,I97429440,2005,1.0
I4210104429,I97429440,2005,1.0
I204250578,I32597200,2005,1.0
I204250578,I92682174,2005,1.0
I4210104429,I32597200,2005,1.0
I4210104429,I92682174,2005,1.0
I204250578,I36258959,2005,2.0
I4210104429,I36258959,2005,1.0
I204250578,I188538660,2005,1.0
I4210104429,I188538660,2005,1.0
I204250578,I192597271,2005,1.0
I4210104429,I192597271,2005,1.0
I204250578,I241749,2005,1.0
I4210104429,I241749,2005,1.0
I204250578,I130238516,2005,1.0
I4210104429,I130238516,2005,1.0
I204250578,I6902469,2005,1.0
I4210104429,I6902469,2005,1.0
I204250578,I102322142,2005,1.0
I4210104429,I102322142,2005,1.0
I2801857525,I111979921,2005,1.0
I97018004,I111979921,2005,1.0
I111979921,I185261750,2005,1.0
I2801857525,I185261750,2005,1.0
I97018004,I185261750,2005,1.0
I111979921,I83328450,2005,1.0
I2801857525,I83328450,2005,1.0
I97018004,I83328450,2005,1.0
I111979921,I189196454,2005,1.0
I2801857525,I189196454,2005,1.0
I97018004,I189196454,2005,1.0
I111979921,I74973139,2005,3.0
I2801857525,I74973139,2005,1.0
I97018004,I74973139,2005,1.0
I111979921,I40347166,2005,2.0
I2801857525,I40347166,2005,1.0
I97018004,I40347166,2005,1.0
I2801857525,I107639228,2005,3.0
I97018004,I107639228,2005,3.0
I2801857525,I182534213,2005,1.0
I97018004,I182534213,2005,1.0
I111979921,I4210119109,2005,1.0
I2801857525,I4210119109,2005,1.0
I97018004,I4210119109,2005,1.0
I111979921,I39422238,2005,1.0
I2801857525,I39422238,2005,1.0
I97018004,I39422238,2005,1.0
I111979921,I36788626,2005,1.0
I111979921,I4210157222,2005,1.0
I111979921,I79576946,2005,1.0
I2801857525,I36788626,2005,1.0
I2801857525,I4210157222,2005,1.0
I2801857525,I79576946,2005,1.0
I97018004,I36788626,2005,1.0
I97018004,I4210157222,2005,1.0
I97018004,I79576946,2005,1.0
I2801857525,I27837315,2005,2.0
I97018004,I27837315,2005,2.0
I2801857525,I111088046,2005,1.0
I97018004,I111088046,2005,1.0
I111979921,I145311948,2005,1.0
I2801857525,I145311948,2005,1.0
I97018004,I145311948,2005,1.0
I2801857525,I205783295,2005,1.0
I97018004,I205783295,2005,1.0
I2801857525,I1308548392,2005,2.0
I97018004,I1308548392,2005,2.0
I111979921,I4210161853,2005,1.0
I111979921,I4210099710,2005,1.0
I2801857525,I4210161853,2005,1.0
I2801857525,I4210099710,2005,1.0
I97018004,I4210161853,2005,1.0
I97018004,I4210099710,2005,1.0
I111979921,I2801851002,2005,3.0
I2801857525,I2801851002,2005,1.0
I97018004,I2801851002,2005,1.0
I111979921,I36234482,2005,1.0
I2801857525,I36234482,2005,1.0
I97018004,I36234482,2005,1.0
I4210127882,I83019370,2005,1.0
I193531525,I83019370,2005,1.0
I4210127882,I27837315,2005,2.0
I193531525,I27837315,2005,2.0
I4210127882,I4210139679,2005,1.0
I193531525,I4210139679,2005,1.0
I4210127882,I4210140733,2005,1.0
I193531525,I4210140733,2005,1.0
I4210127882,I179225836,2005,1.0
I193531525,I179225836,2005,1.0
I4210127882,I4210101880,2005,1.0
I4210127882,I4210156404,2005,1.0
I4210127882,I4210085920,2005,1.0
I193531525,I4210101880,2005,1.0
I193531525,I4210156404,2005,1.0
I193531525,I4210085920,2005,1.0
I4210127882,I107639228,2005,5.0
I4210127882,I157485424,2005,1.0
I193531525,I107639228,2005,5.0
I193531525,I157485424,2005,1.0
I4210127882,I193531525,2005,1.0
I4210127882,I112281704,2005,2.0
I193531525,I112281704,2005,2.0
I4210127882,I4210127042,2005,1.0
I4210127882,I887064364,2005,3.0
I193531525,I4210127042,2005,1.0
I193531525,I887064364,2005,3.0
I4210127882,I204250578,2005,1.0
I193531525,I204250578,2005,1.0
I4210127882,I90267481,2005,3.0
I193531525,I90267481,2005,3.0
I4210127882,I78577930,2005,2.0
I193531525,I78577930,2005,2.0
I4210127882,I115475287,2005,1.0
I193531525,I115475287,2005,1.0
I4210127882,I162608824,2005,2.0
I193531525,I162608824,2005,2.0
I4210127882,I32448411,2005,1.0
I193531525,I32448411,2005,1.0
I4210127882,I58956616,2005,1.0
I4210127882,I99484792,2005,1.0
I193531525,I58956616,2005,1.0
I193531525,I99484792,2005,1.0
I4210127882,I1294671590,2005,3.0
I193531525,I1294671590,2005,3.0
I4210127882,I55106644,2005,2.0
I193531525,I55106644,2005,2.0
I4210127882,I28407311,2005,1.0
I193531525,I28407311,2005,1.0
I4210127882,I4210135068,2005,1.0
I193531525,I4210135068,2005,1.0
I4210127882,I4210123595,2005,2.0
I193531525,I4210123595,2005,2.0
I4210127882,I106118109,2005,1.0
I193531525,I106118109,2005,1.0
I4210127882,I111088046,2005,1.0
I193531525,I111088046,2005,1.0
I4210127882,I145311948,2005,1.0
I193531525,I145311948,2005,1.0
I4210127882,I205783295,2005,1.0
I193531525,I205783295,2005,1.0
I4210127882,I32021983,2005,1.0
I193531525,I32021983,2005,1.0
I4210127882,I4210118962,2005,1.0
I4210127882,I4210113025,2005,1.0
I193531525,I4210118962,2005,1.0
I193531525,I4210113025,2005,1.0
I4210127882,I1308548392,2005,1.0
I193531525,I1308548392,2005,1.0
I4210127882,I145872427,2005,1.0
I4210127882,I84470341,2005,1.0
I193531525,I145872427,2005,1.0
I193531525,I84470341,2005,1.0
I4210127882,I4210120482,2005,1.0
I4210127882,I182534213,2005,1.0
I193531525,I4210120482,2005,1.0
I193531525,I182534213,2005,1.0
I4210127882,I105296287,2005,1.0
I193531525,I105296287,2005,1.0
I4210127882,I78650965,2005,1.0
I193531525,I78650965,2005,1.0
I4210127882,I4210161853,2005,1.0
I4210127882,I4210099710,2005,1.0
I193531525,I4210161853,2005,1.0
I193531525,I4210099710,2005,1.0
I4210127882,I5023651,2005,2.0
I193531525,I5023651,2005,2.0
I4210127882,I177969490,2005,1.0
I193531525,I177969490,2005,1.0
I4210127882,I4210090425,2005,1.0
I4210127882,I70768539,2005,1.0
I193531525,I4210090425,2005,1.0
I193531525,I70768539,2005,1.0
I4210127882,I183935753,2005,1.0
I193531525,I183935753,2005,1.0
I4210127882,I22675022,2005,1.0
I193531525,I22675022,2005,1.0
I66946132,I74973139,2005,10.0
I66946132,I99464096,2005,1.0
I66946132,I157725225,2005,5.0
I66946132,I1297971548,2005,1.0
I66946132,I95457486,2005,4.0
I66946132,I98285908,2005,2.0
I66946132,I151746483,2005,1.0
I66946132,I205783295,2005,4.0
I66946132,I201448701,2005,5.0
I66946132,I204250578,2005,3.0
I66946132,I148283060,2005,1.0
I66946132,I165733156,2005,1.0
I66946132,I24603500,2005,5.0
I66946132,I1280581677,2005,1.0
I66946132,I169381384,2005,1.0
I66946132,I4210085935,2005,2.0
I66946132,I107639228,2005,1.0
I66946132,I1292966370,2005,1.0
I66946132,I1279596006,2005,1.0
I66946132,I161593684,2005,1.0
I66946132,I189196454,2005,3.0
I66946132,I186143895,2005,1.0
I66946132,I97018004,2005,6.0
I66946132,I1324840837,2005,2.0
I66946132,I103531236,2005,1.0
I66946132,I16820183,2005,1.0
I66946132,I2801919071,2005,1.0
I66946132,I39422238,2005,1.0
I66946132,I1341412227,2005,1.0
I66946132,I4210122731,2005,1.0
I66946132,I174306211,2005,1.0
I66946132,I65143321,2005,1.0
I66946132,I36672615,2005,1.0
I66946132,I142401562,2005,1.0
I66946132,I184565670,2005,1.0
I66946132,I3006985408,2005,1.0
I66946132,I27837315,2005,2.0
I66946132,I36234482,2005,1.0
I66946132,I102335020,2005,1.0
I66946132,I130238516,2005,1.0
I66946132,I185261750,2005,1.0
I66946132,I2802499594,2005,1.0
I66946132,I63966007,2005,2.0
I66946132,I125680101,2005,1.0
I66946132,I4210119349,2005,1.0
I78577930,I1308548392,2005,12.0
I78577930,I205783295,2005,6.0
I78577930,I27837315,2005,10.0
I78577930,I154570441,2005,1.0
I78577930,I32021983,2005,1.0
I78577930,I2801851002,2005,5.0
I78577930,I102179633,2005,1.0
I78577930,I145311948,2005,1.0
I78577930,I887064364,2005,1.0
I78577930,I74973139,2005,2.0
I78577930,I107639228,2005,7.0
I78577930,I95457486,2005,2.0
