source_id,source_lat,source_lng,target_id,target_lat,target_lng,publication_year,weight
https://openalex.org/I185261750,43.6608141,-79.3960322,https://openalex.org/I98677209,55.9440765,-3.1883736,2001,1.0
https://openalex.org/I137902535,35.7718497,-78.674087,https://openalex.org/I913481162,51.985445,5.663212,2002,1.0
https://openalex.org/I137902535,35.7718497,-78.674087,https://openalex.org/I913481162,51.985445,5.663212,2002,1.0
https://openalex.org/I137902535,35.7718497,-78.674087,https://openalex.org/I130828816,53.8057925,-1.555111,2002,1.0
https://openalex.org/I130828816,53.8057925,-1.555111,https://openalex.org/I913481162,51.985445,5.663212,2002,1.0
https://openalex.org/I98285908,34.5111992,135.631448,https://openalex.org/I98677209,55.9440765,-3.1883736,2002,1.0
https://openalex.org/I40120149,51.7525461,-1.21433,https://openalex.org/I98677209,55.9440765,-3.1883736,2002,1.0
https://openalex.org/I98285908,34.5111992,135.631448,https://openalex.org/I183935753,51.5030855,-0.0900021,2002,1.0
https://openalex.org/I40120149,51.7525461,-1.21433,https://openalex.org/I183935753,51.5030855,-0.0900021,2002,1.0
https://openalex.org/I197251160,31.7918555,35.244723,https://openalex.org/I1314251682,34.0088908,-6.8503812,2002,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I7882870,55.871666,-4.2778997,2003,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I1312222531,36.5946888,-119.5163402,2003,1.0
https://openalex.org/I2799300731,52.6217619,1.2190376,https://openalex.org/I913481162,51.985445,5.663212,2003,1.0
https://openalex.org/I3018370718,52.620889,1.2187441,https://openalex.org/I913481162,51.985445,5.663212,2003,1.0
https://openalex.org/I27577105,51.8947012,-8.4903105,https://openalex.org/I7882870,55.871666,-4.2778997,2003,1.0
https://openalex.org/I165682329,31.6401718,74.8226685,https://openalex.org/I185492890,-43.5240894,172.5803004,2003,1.0
https://openalex.org/I165682329,31.6401718,74.8226685,https://openalex.org/I185492890,-43.5240894,172.5803004,2003,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I95457486,37.868658,-122.2559343,2004,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I97018004,37.4313138,-122.1693654,2004,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I130828816,53.8057925,-1.555111,2004,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I913481162,51.985445,5.663212,2004,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I2799300731,52.6217619,1.2190376,2004,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I3018370718,52.620889,1.2187441,2004,1.0
https://openalex.org/I79817857,43.5327864,-80.2249974,https://openalex.org/I193662353,52.1592134,5.3799549,2004,1.0
https://openalex.org/I79817857,43.5327864,-80.2249974,https://openalex.org/I27577105,51.8947012,-8.4903105,2004,1.0
https://openalex.org/I205747304,43.5533611,1.5011523,https://openalex.org/I913481162,51.985445,5.663212,2004,1.0
https://openalex.org/I205747304,43.5533611,1.5011523,https://openalex.org/I71052956,51.4404358,-0.9417618,2004,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I130828816,53.8057925,-1.555111,2005,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I193662353,52.1592134,5.3799549,2005,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I173915773,34.1480761,131.4686776,2005,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I913481162,51.985445,5.663212,2005,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I71052956,51.4404358,-0.9417618,2005,1.0
https://openalex.org/I135310074,43.0802745,-89.4309587,https://openalex.org/I130828816,53.8057925,-1.555111,2005,1.0
https://openalex.org/I137902535,35.7718497,-78.674087,https://openalex.org/I130828816,53.8057925,-1.555111,2005,1.0
https://openalex.org/I137902535,35.7718497,-78.674087,https://openalex.org/I913481162,51.985445,5.663212,2005,1.0
https://openalex.org/I137902535,35.7718497,-78.674087,https://openalex.org/I2799300731,52.6217619,1.2190376,2005,1.0
https://openalex.org/I137902535,35.7718497,-78.674087,https://openalex.org/I3018370718,52.620889,1.2187441,2005,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I130828816,53.8057925,-1.555111,2005,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I193662353,52.1592134,5.3799549,2005,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I130828816,53.8057925,-1.555111,2005,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I193662353,52.1592134,5.3799549,2005,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I197251160,31.7918555,35.244723,2005,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I193662353,52.1592134,5.3799549,2005,1.0
https://openalex.org/I1294671590,45.7804582,4.874957,https://openalex.org/I137902535,35.7718497,-78.674087,2005,1.0
https://openalex.org/I205747304,43.5533611,1.5011523,https://openalex.org/I137902535,35.7718497,-78.674087,2005,1.0
https://openalex.org/I913481162,51.985445,5.663212,https://openalex.org/I130828816,53.8057925,-1.555111,2005,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I130828816,53.8057925,-1.555111,2005,1.0
https://openalex.org/I43406934,46.7811622,-71.2768002,https://openalex.org/I19820366,39.9093367,116.3297146,2006,1.0
https://openalex.org/I43406934,46.7811622,-71.2768002,https://openalex.org/I104854061,20.1281399,-98.7342268,2006,1.0
https://openalex.org/I1292875679,-31.9495086,115.7896174,https://openalex.org/I24603500,42.3893259,-72.5283614,2006,1.0
https://openalex.org/I130769515,40.8128971,-77.8710571,https://openalex.org/I141945490,49.2484638,-123.2341555,2006,1.0
https://openalex.org/I6289922,42.1703576,-8.6834088,https://openalex.org/I197251160,31.7918555,35.244723,2006,1.0
https://openalex.org/I6289922,42.1703576,-8.6834088,https://openalex.org/I130769515,40.8128971,-77.8710571,2006,1.0
https://openalex.org/I174306211,32.7768128,35.0225446,https://openalex.org/I27577105,51.8947012,-8.4903105,2006,1.0
https://openalex.org/I154130895,-36.8660955,174.7737331,https://openalex.org/I32062511,55.9102959,-3.3234475,2006,1.0
https://openalex.org/I154130895,-36.8660955,174.7737331,https://openalex.org/I130828816,53.8057925,-1.555111,2006,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I197251160,31.7918555,35.244723,2006,1.0
https://openalex.org/I24603500,42.3893259,-72.5283614,https://openalex.org/I193662353,52.1592134,5.3799549,2006,1.0
https://openalex.org/I35777872,36.0781271,-79.770547,https://openalex.org/I173911158,42.0279608,-93.6447375,2006,1.0
https://openalex.org/I58918642,42.6935364,23.33528,https://openalex.org/I130828816,53.8057925,-1.555111,2006,1.0
https://openalex.org/I58918642,42.6935364,23.33528,https://openalex.org/I24603500,42.3893259,-72.5283614,2006,1.0
https://openalex.org/I51158804,-36.7327011,174.7026709,https://openalex.org/I27577105,51.8947012,-8.4903105,2006,1.0
https://openalex.org/I51158804,-36.7327011,174.7026709,https://openalex.org/I98677209,55.9440765,-3.1883736,2006,1.0
https://openalex.org/I165143802,-27.4981424,153.0111536,https://openalex.org/I130828816,53.8057925,-1.555111,2006,1.0
https://openalex.org/I165143802,-27.4981424,153.0111536,https://openalex.org/I1294671590,45.7804582,4.874957,2006,1.0
https://openalex.org/I165143802,-27.4981424,153.0111536,https://openalex.org/I205747304,43.5533611,1.5011523,2006,1.0
https://openalex.org/I165143802,-27.4981424,153.0111536,https://openalex.org/I24603500,42.3893259,-72.5283614,2006,1.0
